number,value,state,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_auc_gap_penalty,user_attrs_train_auc,user_attrs_validation_auc,user_attrs_validation_log_loss
385,0.5736700567251155,PRUNED,0.8680624141998781,0.07039377405595502,6,892,0.0005655902021977198,0.33815952252510795,1274,45,0.73863652160815,0.020425181671088553,0.5141825595778781,6,,,,
386,0.5718217791299819,COMPLETE,0.5987433501272086,0.06334333694355884,4,976,0.010206940000518779,0.14891815179452184,2123,55,3.28030127071531e-07,0.00040516975449175264,0.5151293948482877,2,0.008162226540843798,0.6207951383750446,0.5799840056708256,0.6817731917630876
387,0.5733520664960983,PRUNED,0.8587171667408318,0.04176952158131282,9,991,0.011515491054180349,0.1420710562865932,1722,61,0.001178997281747035,1.1549150906951338,0.5060311257390413,3,,,,
388,0.5807891118333076,PRUNED,0.9495397526426412,0.04780844573156776,9,896,0.0037925044927823847,0.17185163666791317,1002,43,3.826661418389715,0.0020274940841274246,0.5684305292502917,5,,,,
389,0.5730132500664138,PRUNED,0.7919798232253549,0.05808479449482732,6,688,0.026682829501011678,0.3986637912998975,2001,49,2.6767191795332815e-07,0.0001043688739922223,0.6273667376958606,2,,,,
390,0.56902487637107,PRUNED,0.906031892278941,0.06762208006960702,9,540,0.024642544212650334,0.3070868452742731,2041,60,1.2050629028577002,0.6078085691486989,0.6364038416699299,2,,,,
391,0.5689801554435796,PRUNED,0.40486560788105985,0.006631321963256419,3,638,0.0011678976197030159,0.14334413009246172,1412,11,5.722019568610015,0.01939849764763052,0.8229716148356612,5,,,,
392,0.5809491337264683,PRUNED,0.7044914741141511,0.07281190646553111,9,898,0.00018737302564242998,0.8120618326923028,1059,52,0.004521257057753261,0.0019711719792151923,0.534596167457073,2,,,,
393,0.5674795325043578,PRUNED,0.7831939941082794,0.04279177860402333,8,588,0.9023697866743298,0.7396815171693136,937,38,7.6100819678704585,0.008955822667493422,0.940386857706615,2,,,,
394,0.5812185164361742,PRUNED,0.5023304348906136,0.06208589926975946,7,766,0.00019740674803939745,0.3806271512858771,894,27,2.161340790531064e-05,0.0015716605306385122,0.5358713509671024,2,,,,
395,0.5695919854642779,PRUNED,0.793255651455345,0.009709130581865108,9,322,0.0011683295201280865,0.05892802456222368,1536,29,0.18891438288479423,13.792872109507114,0.6881157443747483,2,,,,
396,0.5723380939895377,COMPLETE,0.8334716176655913,0.06664713217471198,8,759,0.0001726277690814569,0.725255640235718,1417,17,0.02284862934737955,0.0020619597206091127,0.5074287830979772,3,0.008234914966806195,0.6217475837903749,0.5805730089563439,0.6815117309913216
397,0.5687779452523792,PRUNED,0.7263509835854328,0.02830098276721343,8,556,0.09926042004297994,0.7602321082483313,1208,9,9.717505765812382,13.482595951042642,0.7069670113114639,4,,,,
398,0.5723798835380675,PRUNED,0.5638514786733931,0.05016748426482593,8,281,0.0002623866826430744,0.8206708116920904,2004,24,1.0858910092549876e-06,0.0010801134108888155,0.5219852715605482,5,,,,
399,0.5726654553564959,PRUNED,0.6371875162529582,0.057059423359521584,7,823,0.005480251053930594,0.43329911284252703,424,58,2.183285325377369e-05,0.7758890800107802,0.5143156179108803,2,,,,
400,0.5729863720502727,PRUNED,0.8887117420948507,0.06165212848083401,8,658,0.0003671139013998216,0.6721050888232201,1149,7,0.03294160938303188,0.014615861718527919,0.5700635516327306,3,,,,
401,0.5702285341678967,PRUNED,0.7571234771011449,0.03968300590402717,6,900,0.0003535581342002197,0.3043613313268575,1601,30,0.008085299992749078,0.3042568769891661,0.7067055652165357,3,,,,
402,0.5736162154559957,PRUNED,0.7751727653597632,0.04768052392387283,7,804,0.00011187573636144346,0.8668846672684846,1180,7,0.17771458912697782,0.002231756947634574,0.5434905706559663,4,,,,
403,0.5801124025396989,PRUNED,0.7368706304664303,0.053137246113745505,9,927,0.005063708822334727,0.009160796766227164,887,55,0.00027403087848876446,0.0069489497738121336,0.5118799369454567,3,,,,
404,0.5731275810779903,PRUNED,0.7538379183652778,0.051120251845674126,9,936,0.0001287239673964508,0.12190225417426964,570,63,0.005109876872067658,6.690891342447694,0.595549588741746,6,,,,
405,0.5714106554570755,PRUNED,0.7786146157102762,0.0423703218100739,7,651,0.0008620971911326735,0.6502863676850414,1163,12,0.00011319807403386336,0.0006943647304489919,0.5474658563869654,3,,,,
406,0.5735492761261562,PRUNED,0.8955793337988351,0.059859622556964406,7,842,0.00022237382118389076,0.9614745319031639,1155,21,0.16687779092126065,0.0017245529812270066,0.5132288233301544,2,,,,
407,0.5729648355426248,PRUNED,0.8564185448153134,0.034550300455916616,9,782,0.008714604185055905,0.05952760799682911,735,53,4.676302101636892e-08,4.592656435017939,0.5650708381483324,4,,,,
408,0.5727045506527011,PRUNED,0.8299994521567905,0.07345222724090472,9,979,0.000113887341017964,0.07407074908761527,750,60,0.00016468665564007428,0.0010983499819696321,0.5970326693379367,3,,,,
409,0.5686087217173518,PRUNED,0.8509281995637491,0.010542855465001527,4,972,0.0007629091660904435,0.7530367245014152,1714,24,3.3335755844874604e-07,3.2588040317080447,0.9304408262780677,1,,,,
410,0.5687105229137929,PRUNED,0.7787603739610166,0.009267356608313362,8,453,0.007734654991519745,0.2696269234266905,1126,13,1.6814173247725958e-05,0.1561895689592604,0.7611726223979606,3,,,,
411,0.5705359550290444,PRUNED,0.7144443210050464,0.046986271008468465,9,641,0.0013350311873934597,0.8781271614748363,2316,29,1.6801991442356633e-05,1.290692448150269,0.8357167936568717,6,,,,
412,0.5690450775015946,PRUNED,0.794801536844234,0.007330788866907145,7,515,0.0006449523814287227,0.9828973534997867,1894,51,0.00019946548876218298,0.0024345337205486017,0.9196522867629805,5,,,,
413,0.5680630354826749,PRUNED,0.36085277236798086,0.005792126898071717,7,677,0.0004235959419413285,0.6219741923821965,600,21,0.00011494874735608922,0.1865577355268176,0.626977130702777,3,,,,
414,0.5681767414241087,PRUNED,0.8973074947019332,0.013829561011465801,7,286,0.007605584216912385,0.4833959596673947,2474,10,0.05398689322400346,1.395344640252435,0.8202742435282665,2,,,,
415,0.5706979902574294,PRUNED,0.8242384167947714,0.021233143846237867,8,610,0.00021810889208547069,0.5612939664763501,991,20,1.8681194906849445,0.0010867719799471979,0.51462428163075,2,,,,
416,0.5694015947812325,PRUNED,0.3668423796540735,0.021525899907833632,9,511,0.7130819837206578,0.8734013343566653,1249,33,6.438794430837947e-08,0.00012326602002228558,0.7995512386650504,4,,,,
417,0.5724212234043309,PRUNED,0.7528560156818751,0.01714235828177279,5,886,0.08008247082210869,0.9735525196281867,2351,15,5.881062614020061,0.0037600378766948018,0.6206439412316345,6,,,,
418,0.5719327445650291,COMPLETE,0.6341704902738385,0.05657386553789056,9,990,0.0007989598548370168,0.30154736589189235,1510,62,0.1103509178384033,0.00017035108620109697,0.5544256335500138,3,0.008466312257092868,0.6227306181075862,0.5803990568221219,0.6816277319714377
419,0.5731508791469497,PRUNED,0.8887720324201771,0.059380525987862774,9,602,0.00020440638139133222,0.6622737639754768,1581,22,0.04482138475315678,0.0012115518691127518,0.5444503246510114,3,,,,
420,0.5730251548114065,PRUNED,0.5310454132151826,0.07797201581768293,5,765,0.12368456376419563,0.06670305575065641,573,45,3.6034171236271145e-06,0.7531154562435257,0.5015703526217373,3,,,,
421,0.5791078063593258,PRUNED,0.5415292382325315,0.05340065445191155,6,910,0.00011458803197679137,0.2916224385498811,733,41,0.022741460199902634,0.11330594168602817,0.5108623356431384,3,,,,
422,0.5682551309024734,PRUNED,0.412696141902855,0.005318464694659977,8,237,0.010383443925804911,0.7729395291182404,470,11,3.340847545809087e-07,0.004201016031063068,0.6634774368504079,7,,,,
423,0.5643891288937253,PRUNED,0.5630072092710341,0.042741614822567414,7,64,0.00019091082938252408,0.6083582064983853,2957,55,4.7281840696092355e-05,0.0005311600945302396,0.6476889777069873,1,,,,
424,0.5724538691131533,PRUNED,0.6030410973332915,0.07776359999847468,9,790,0.00037801270458311803,0.28773850435652437,1259,34,0.8935833799577976,0.001157702411589041,0.587195028175953,6,,,,
425,0.5705791132811778,PRUNED,0.7353326635977995,0.024046305361643663,7,990,4.166778679322198,0.5568753055628773,2590,63,3.029726461698318e-08,20.26319102484333,0.6666443892473459,4,,,,
426,0.5687708705948538,PRUNED,0.5093890208828645,0.0071038054288073,8,839,6.499801236227143,0.5525505280356958,1588,38,1.4135448691276482e-06,4.027970241474763,0.8573439439791593,5,,,,
427,0.5722560628252318,PRUNED,0.6209165739580822,0.048776225432039216,9,758,0.0008115867791866905,0.05010319324807265,690,46,9.098313136044504e-08,0.036071805664059764,0.5320879365042623,2,,,,
428,0.5813172791174315,PRUNED,0.8017116743913353,0.056567657184498035,7,993,0.0010829053799506364,0.2697596642542492,1007,55,0.2479497790040462,0.004744089937191091,0.5886695442448114,5,,,,
429,0.5704054290183131,PRUNED,0.8760012881511026,0.007324994937881,7,937,0.4893712953647724,0.4971776885253949,762,28,8.794267191310729e-07,0.042981214574312074,0.7472449038817626,4,,,,
430,0.5723155013133576,PRUNED,0.9301678707567604,0.012772875727392425,8,442,0.0510938629093217,0.8503078198287368,817,40,0.3621983477671132,8.906729331576129,0.6482099763969444,5,,,,
431,0.5724053693525268,PRUNED,0.7478841922124927,0.07452746105562234,6,919,0.49853576860264853,0.24414432322653895,1870,44,2.9757457115072404e-05,0.00012473703441580195,0.5790012217836066,4,,,,
432,0.5739893539189767,PRUNED,0.6181624706827942,0.07876892851894428,8,884,0.0031788931696843147,0.5173035972375319,1144,29,0.024989379988328408,0.047156969315341885,0.5125445770798115,7,,,,
433,0.5724744396033077,PRUNED,0.7886733200041348,0.017492403198409317,8,945,0.06434593595764954,0.32062812436454124,1282,51,0.08038022459505338,0.0025555491711095027,0.5043233538075707,5,,,,
434,0.5736168729223758,PRUNED,0.7485855569053944,0.07199407600051183,9,930,0.0004612507394140749,0.12605589160537356,712,62,1.6323228404946015e-05,0.002198313610394474,0.6314879684466166,7,,,,
435,0.5732336441163142,PRUNED,0.9045703355235941,0.05907342454784536,8,879,0.14829533916521695,0.0951757311146165,1291,48,3.287005626164447e-08,25.226820762567858,0.5258228528969059,4,,,,
436,0.5708161569267005,PRUNED,0.939281609635247,0.023623309912289676,3,870,6.229526049937728,0.5353495454975454,1271,50,0.015225365354749474,2.919658428869533,0.6738465016357326,5,,,,
437,0.5740375411445318,PRUNED,0.5749335227232893,0.052391061171436624,6,679,0.0007274816971831672,0.3581898423820544,1831,38,0.00010104316190593488,0.011038842101092334,0.5283179115467912,3,,,,
438,0.5812356470575707,PRUNED,0.7626415273561296,0.07129507657854646,8,751,0.04227879248189655,0.013940180061861054,857,40,1.5678929899257175e-08,7.846366630067538,0.5279756463377944,5,,,,
439,0.5677790547518827,PRUNED,0.9223745368010267,0.0349832303513605,6,137,0.0014221901796714154,0.5476815856565369,2273,24,1.8333332226443835e-08,3.966695362892227,0.8389197532103181,1,,,,
440,0.573041974880704,PRUNED,0.891299196349331,0.03792230901894747,9,584,0.0019599484865975097,0.9411436388319481,1753,51,0.24015961298532476,0.002750800289927814,0.5992507620394962,2,,,,
441,0.5814337042138598,PRUNED,0.8876494575920664,0.07828799165704722,6,601,0.0001847704921798128,0.6486274108390543,2201,12,0.023659325496208503,0.0036523024076963355,0.5141980774446507,5,,,,
442,0.5724644397144117,COMPLETE,0.7931922296320195,0.07275462755358414,9,847,0.0004986290239432439,0.3382838512594472,519,42,1.022704716284539e-05,1.5645058645301892,0.5644276030792988,3,0.00893157937406206,0.6260539159587841,0.5813960190884738,0.6814592134730977
443,0.5714792426991098,PRUNED,0.6532128646494536,0.07218239291903092,8,660,0.003490615177864341,0.267587928494168,1127,55,9.733787303929237,0.0002780630614196291,0.5197580687557329,1,,,,
444,0.5719498068675319,PRUNED,0.4741994415479138,0.02812901170717728,4,255,0.05489821622379222,0.06003686807877906,2397,45,1.295881293032719e-07,0.010424775485136943,0.790949177370996,4,,,,
445,0.5709535855484152,COMPLETE,0.5675461391666548,0.05999642096431618,9,895,0.00019853790354076503,0.7527205635354476,1535,10,0.052246580371528975,0.00030897371030864446,0.5101396168119753,2,0.00905513972070351,0.6252844238726363,0.5800087252691187,0.6819689022087195
446,0.5724365660351091,PRUNED,0.7080066013347026,0.05034285103897288,9,740,0.00013069159557339613,0.3195526777910104,806,34,0.00016516773528897768,0.7040555250460063,0.6187995132879924,2,,,,
447,0.567668076389254,PRUNED,0.5972132850421759,0.010695548030020225,5,538,0.00015965711209244745,0.026867887613694186,2847,41,0.001246975919408297,0.008725690338695928,0.6647264515911206,2,,,,
448,0.5738891153978927,PRUNED,0.9066418560159899,0.030054930085016213,7,796,0.0072105363876250215,0.07909608580520949,991,55,0.035136467574571645,0.0022092349378469885,0.5297964294188048,4,,,,
449,0.5725368045561932,PRUNED,0.4314941750809973,0.02816687302903372,3,169,0.003201141447005783,0.26647387276898465,781,25,2.083804814557987e-05,0.0003855338586242825,0.6881772739534148,4,,,,
450,0.571317775716309,PRUNED,0.8095102255870155,0.03105175098989324,9,991,0.000532850390405142,0.011162258191164476,555,62,0.0054134839560764664,0.048776817697071075,0.6230563881907878,4,,,,
451,0.5717052907925748,PRUNED,0.5529051938047257,0.012455465004864155,5,971,0.21525658568032807,0.5143200222939069,2354,48,0.0004329284374020428,0.000247346425422954,0.8284672980598422,5,,,,
452,0.5675908802266163,PRUNED,0.3955598574558097,0.0055815433422688,6,349,1.670179989964322,0.9534778990555899,1617,22,6.716434213181079e-05,0.02437813960181026,0.9075681639367166,6,,,,
453,0.5710870680090522,PRUNED,0.7936326402817621,0.06199121115989515,7,932,0.004550414850368752,0.3799207944607167,732,34,3.577803597292226e-06,0.00011634997530607546,0.6994207719974083,3,,,,
454,0.5725929472199295,PRUNED,0.7102790120633319,0.04778449058290149,7,853,0.0001347069879002303,0.30937171086809667,1064,34,0.000660183770976525,0.020471291917280927,0.5414793232213949,4,,,,
455,0.5793000309387326,PRUNED,0.8541198274749298,0.05606551933085245,7,996,0.03949928208723246,0.24674914624412703,1255,38,0.025899432816646795,0.00012958075448058032,0.5314457080305126,3,,,,
456,0.5725984188036087,COMPLETE,0.9478418622374863,0.07054054503019491,9,925,0.47364253805753975,0.2710146759004886,1300,52,0.14071830225937815,0.0011179029393856808,0.5643444263617159,4,0.008847071584825561,0.6256808483125621,0.5814454903884343,0.6816717557520032
457,0.5709886762861174,PRUNED,0.8538931450194515,0.012768471768881745,8,191,0.8939450620158377,0.9826019138403443,2972,33,0.2737851835906447,0.006630461831763906,0.5398809449048446,6,,,,
458,0.573028081276166,PRUNED,0.8204446541032171,0.048844845034110525,8,889,0.007709862354850797,0.6799048238449346,963,39,1.1693065349530236e-06,17.5767313313234,0.5912966794900125,4,,,,
459,0.5718403375722197,COMPLETE,0.9279346950908837,0.04658037130965009,7,776,0.010203019090256822,0.25831766764720954,1537,33,9.168668452095671,0.08209934553232366,0.531638006744445,3,0.008429543297133857,0.6224175973550229,0.5802698808693536,0.6816307301404598
460,0.5720802192291464,PRUNED,0.9454565635717681,0.07294589075906656,8,827,0.22915667023632252,0.07344771534452818,989,56,0.14845453236685738,0.0024741000005412224,0.6181076455266655,5,,,,
461,0.5730350422845745,PRUNED,0.9484053857421334,0.05092765089277236,9,651,0.016190509613645425,0.25232344666097856,1483,60,2.799462179382815e-07,0.5610627650785649,0.5425926580736677,2,,,,
462,0.5721544036901868,PRUNED,0.6500635175837699,0.06802492902063198,9,954,0.13276284174020117,0.40901125425009965,1113,12,2.029219084854105,0.02276496627896758,0.6141108588969386,4,,,,
463,0.5737176188805277,PRUNED,0.6782258347750822,0.07987467656318213,8,816,0.001731418493786616,0.38157976397666715,701,32,2.0316821273663973e-06,17.19852436486497,0.548095148409905,3,,,,
464,0.5697171983787953,PRUNED,0.8550413776675434,0.03207853660540949,3,392,0.13062779634288585,0.6388147815131394,2123,30,8.902279876647862,0.048457578561588686,0.7942609372620381,1,,,,
465,0.569931114429034,PRUNED,0.7603601021726767,0.06007179726664014,7,187,0.00030151000781901904,0.47403636162805274,785,24,1.196974325774291e-05,0.001736579497239125,0.7734056302513538,7,,,,
466,0.5740614358713549,PRUNED,0.7331692940576273,0.0672490701212492,8,960,0.0005509606916329532,0.5932199546872862,865,39,0.13519889553512932,0.041273745526899906,0.5408153817940746,2,,,,
467,0.5728976973268307,PRUNED,0.9094048424794557,0.06476651971186206,7,926,0.0011792573902705233,0.33107192194250357,1465,41,0.0005117492231176567,0.0035344584130396818,0.5830210408473716,4,,,,
468,0.5689407476123032,PRUNED,0.7666640633028782,0.005571129199790973,4,705,7.491591011853255,0.7927635231480425,1017,56,5.8542328222601325,1.859227594712768,0.6768045389090966,2,,,,
469,0.5734356270092809,PRUNED,0.7164864721964063,0.04211600815780806,9,990,0.0005899840006711048,0.33654070622561294,968,49,0.8439500340940331,0.00015609473429467976,0.5187476917966787,4,,,,
470,0.5811731801591599,PRUNED,0.6228842585995628,0.0575812389700522,7,982,0.0036571893455303456,0.09964245929062915,473,57,0.001039840746689702,0.012907857286391409,0.5525412844683095,4,,,,
471,0.5738642830658554,PRUNED,0.9406644127682472,0.06293194955855202,9,853,0.35457121517724355,0.47312677081376026,1035,48,0.031147660463897015,0.00014297490305782302,0.5698892535228743,3,,,,
472,0.5716049954469323,PRUNED,0.9295746554182899,0.06914984066575146,8,838,1.152227802266522,0.29548277716686155,2222,55,0.005957800845384739,0.0026254939203964166,0.6417868669984294,5,,,,
473,0.5650738648228992,PRUNED,0.4949849713556469,0.007342128501613584,6,51,1.3766183371308607,0.2835367729167575,1862,23,0.07630950747385692,0.06141075666903599,0.8750567077375946,2,,,,
474,0.5685406458963435,PRUNED,0.4183273884409174,0.006811824176268408,7,421,2.5592809679044324,0.33879726214532835,1957,9,0.0021361138015842675,0.0009362442079991087,0.5992621509683322,6,,,,
475,0.5713565300651635,PRUNED,0.4180061817149924,0.016272641222902316,6,303,0.0027373605121318576,0.1921786640831914,2217,61,4.6770606729577214e-08,0.12590953997017676,0.5737260766471571,2,,,,
476,0.5809849903505848,PRUNED,0.7495132398868577,0.07457715695807747,8,630,0.00010522947775787316,0.8172710459705462,1639,12,0.00445156907636831,0.00039218433821561476,0.5721897099780177,3,,,,
477,0.5740654420027248,PRUNED,0.6702266161014959,0.046326385338736155,7,771,0.013693333528873666,0.5318919252379213,476,51,1.4783095600027105e-05,0.005328729121869547,0.5597887829980144,4,,,,
478,0.560663852903948,PRUNED,0.7633372546039215,0.034807760025057116,8,73,0.0010860063171304717,0.18733328752629275,1578,56,2.4271078814415496e-08,0.070255512615193,0.8691605308796049,3,,,,
479,0.5742193797315324,PRUNED,0.6780480997191657,0.03612224157647083,9,1000,0.0009998485825215325,0.39004579821956586,808,50,7.375377305952285e-07,1.7580046641428146,0.5365035105677308,3,,,,
480,0.570896705738286,PRUNED,0.5443650936286085,0.07844226341542582,9,684,0.003862065103001907,0.08186902111029826,478,50,0.0005234556261012853,6.1325204263397435,0.6166891062962742,3,,,,
481,0.5688912534219039,PRUNED,0.6679370093975285,0.006279394726679001,7,711,0.002322959803264919,0.5522274999151662,2218,57,1.9641466270364553e-06,0.031069755961429826,0.6437417298055248,6,,,,
482,0.5812102307460736,PRUNED,0.6615407187279388,0.06326164808306016,8,980,0.004876148638383704,0.4648558836779061,721,60,0.8713429213700573,0.5378067174389869,0.5711155866731332,3,,,,
483,0.5812951805129023,PRUNED,0.8942983821461233,0.061081692900551814,7,884,0.0001645721614762885,0.8779281075536888,1952,15,2.8141428941251362e-06,0.0002537230557680761,0.5112047843373914,3,,,,
484,0.5733934915991994,PRUNED,0.9447305227968394,0.0547654987342289,8,969,0.01744586833452624,0.34557380770356044,423,52,0.2153775123047718,0.0004187248024933371,0.5640502533418614,4,,,,
485,0.5739016452130281,PRUNED,0.6732410666574558,0.06252804649026909,9,722,0.00012894091569438888,0.25059806656180766,656,47,0.00010986530039764203,1.2609918529584991,0.505603549490111,4,,,,
486,0.5720847936061008,PRUNED,0.948347795710825,0.06365305777373831,9,858,1.8261537341605611,0.3627889510847749,1695,40,0.012401844130511826,0.00032465658582636245,0.6115734328867659,6,,,,
487,0.5704161688598578,PRUNED,0.8318434914365055,0.028149594189782832,8,429,1.6540870290492486,0.755585951090806,2575,32,0.011072566041617566,0.010927229209205594,0.8634320232931667,6,,,,
488,0.5739164480105012,PRUNED,0.9121956446805909,0.03255522823228173,9,957,0.9183736948438014,0.34104821303026883,1572,43,0.5438732512793127,0.019624942138086365,0.5737905904628393,5,,,,
489,0.5729454015436392,PRUNED,0.8286030875176893,0.06676978655103778,9,853,3.6923394767187436,0.2939082802703104,1417,61,0.0041501968090046065,0.0007094322671317067,0.5675011018024487,5,,,,
490,0.5703940925189048,PRUNED,0.9213295850108152,0.005678426003869363,6,549,0.7812471968228765,0.43749767828878944,2281,56,5.070512814051888e-08,0.2083481802738075,0.6194749080739779,2,,,,
491,0.5690614713867039,PRUNED,0.8470469335940545,0.008887209030786217,7,459,0.0015851817068057135,0.8648472786897188,1298,22,3.3050958397721607e-07,0.8638907022034705,0.848519292034976,7,,,,
492,0.5685545110886023,PRUNED,0.6905319655155692,0.051559688890887245,7,609,0.003044037320711377,0.6689612323860006,767,54,4.065517728987223,0.0076253514040903695,0.619431648873327,3,,,,
493,0.571564585049269,COMPLETE,0.8757900259810487,0.06448075053379568,8,885,4.8924388400555054,0.1813044718999911,1208,62,5.8117040706382035,0.162964482709748,0.5469821039784549,5,0.008396632576290376,0.6219443805070113,0.5799612176255594,0.6817631058938631
494,0.5738357287252405,PRUNED,0.7516329335578706,0.03199216389354572,8,842,0.0004668198905634576,0.5839998680889619,1808,16,0.004680613630847435,0.0020916460875491046,0.5015855390922612,3,,,,
495,0.5711045699730509,PRUNED,0.7520106000164517,0.0773841686407537,8,923,0.00022112997590884847,0.5679248683311671,728,34,2.421171127218396e-06,0.09615927289430876,0.6523172439361918,5,,,,
496,0.5733122608929128,PRUNED,0.9282741604691128,0.07819432205375226,7,835,0.02151553897293819,0.18726752987095518,1107,60,0.013264846009214046,2.4831194960464567,0.5216072892453425,2,,,,
497,0.5693013846724277,PRUNED,0.9326284735120454,0.005692422965846802,6,539,0.0015215368640772425,0.017519308617697682,2671,29,5.00299839109877e-07,4.157263539194168,0.5739836695983505,1,,,,
498,0.571618604928678,PRUNED,0.6654867905517228,0.04006101614411654,5,283,7.018025202286843,0.7885948838170542,1651,45,1.8927211062294637e-08,4.361892889936569,0.893387063204515,5,,,,
499,0.5800546771832007,PRUNED,0.776532178426416,0.0740268341841763,9,995,0.021996074126399392,0.465785903786185,1191,22,0.000267518312898676,0.00034391512743502236,0.5382147047281652,5,,,,
